SystemCode,SystemCN,SystemEN,SubSystemCN,報修徵狀,故障零組件,故障原因
TS,電聯車系統,TramSystem,車門系統,門機總成異常,其他,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,其他,暫態(不需重置)
TS,電聯車系統,TramSystem,車門系統,門機總成異常,其他,暫態(需重置)
TS,電聯車系統,TramSystem,車門系統,門機總成異常,端子台,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,端子台,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,車門線組,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,車門線組,鏽蝕
TS,電聯車系統,TramSystem,車門系統,門機總成異常,車門線組,干涉
TS,電聯車系統,TramSystem,車門系統,門機總成異常,驅動馬達,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,驅動馬達,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,驅動馬達,浸水
TS,電聯車系統,TramSystem,車門系統,門機總成異常,編碼器,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,編碼器,暫態(不需重置)
TS,電聯車系統,TramSystem,車門系統,門機總成異常,編碼器,暫態(需重置)
TS,電聯車系統,TramSystem,車門系統,門機總成異常,編碼器,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,緊急開門裝置(極限開關),其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,緊急開門裝置(極限開關),組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,緊急開門裝置(極限開關),鏽蝕
TS,電聯車系統,TramSystem,車門系統,門機總成異常,門機支架,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,齒型板,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,鎖定裝置(極限開關),其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,鎖定裝置(極限開關),組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,鎖定裝置(極限開關),鏽蝕
TS,電聯車系統,TramSystem,車門系統,門機總成異常,齒型皮帶,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,齒型皮帶,斷裂
TS,電聯車系統,TramSystem,車門系統,門機總成異常,齒型皮帶,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,門扇支架,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,門扇支架,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,導軌,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,導軌,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,電纜線保護鏈,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,電纜線保護鏈,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,皮帶支架,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,皮帶支架,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,導管,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,導管,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,車門控制單元(DCU),其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,車門控制單元(DCU),暫態(需重置)
TS,電聯車系統,TramSystem,車門系統,門機總成異常,車門控制單元(DCU),暫態(不需重置)
TS,電聯車系統,TramSystem,車門系統,門機總成異常,車門控制單元(DCU),組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,車門控制單元(DCU),浸水
TS,電聯車系統,TramSystem,車門系統,門機總成異常,緩衝止擋(門機),組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,緩衝止擋(門扇),組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,選擇性強制開/關門按鈕,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,選擇性強制開/關門按鈕,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,門控機構及相關附件,組件故障
TS,電聯車系統,TramSystem,車門系統,門機總成異常,LED警示燈,其他
TS,電聯車系統,TramSystem,車門系統,門機總成異常,LED警示燈,組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,其他,其他
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,其他,暫態(不需重置)
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,其他,暫態(需重置)
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,門扇總成,組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,旅客進出車門門扇(不含防夾邊)左,組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,旅客進出車門門扇(含防夾邊)右,組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,防夾膠條,組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,車門按鈕(CAPTRON),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,車門按鈕(CAPTRON),暫態(不需重置)
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,車門按鈕(CAPTRON),暫態(需重置)
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,鎖定裝置(導入角),其他
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,鎖定裝置(導入角),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,下導軌,組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,封橡膠(短),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,密封橡膠(長),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,手動隔離裝置(鎖具),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,手動隔離裝置(極限開關),其他
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,手動隔離裝置(極限開關),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,手動隔離裝置(極限開關),鏽蝕
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,蜂鳴器,其他
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,蜂鳴器,組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,旋轉立柱總成(左),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,旋轉立柱總成(右),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,連接板(左),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,連接板(右),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,上密封框總成,組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,側密封框總成(左),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,側密封框總成(右),組件故障
TS,電聯車系統,TramSystem,車門系統,門扇總成異常,下密封框,組件故障
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,其他,其他
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,其他,組件故障
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,軸承,其他
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,軸承,組件故障
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,軸承,浸水
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,軸承,干涉
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,鎖定軸,其他
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,鎖定軸,組件故障
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,加壓輪,其他
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,加壓輪,遺失
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,加壓輪,組件故障
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,下滾輪,其他
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,下滾輪,干涉
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,下滾輪,組件故障
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,滾輪(含防塵蓋),其他
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,滾輪(含防塵蓋),干涉
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,滾輪(含防塵蓋),組件故障
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,防鬆脫螺帽,其他
TS,電聯車系統,TramSystem,車門系統,旋轉立柱異常,防鬆脫螺帽,遺失
TS,電聯車系統,TramSystem,車門系統,緊急開門裝置異常,其他,其他
TS,電聯車系統,TramSystem,車門系統,緊急開門裝置異常,其他,組件故障
TS,電聯車系統,TramSystem,車門系統,緊急開門裝置異常,車內緊急開門裝置,組件故障
TS,電聯車系統,TramSystem,車門系統,緊急開門裝置異常,鋼索(車內),組件故障
TS,電聯車系統,TramSystem,車門系統,緊急開門裝置異常,車外緊急開門裝置,組件故障
TS,電聯車系統,TramSystem,車門系統,緊急開門裝置異常,防水橡膠套(開門裝置),組件故障
TS,電聯車系統,TramSystem,車門系統,緊急開門裝置異常,鋼索(車外),組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,其他,其他
TS,電聯車系統,TramSystem,車門系統,滑台座異常,其他,組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,滑台座,其他
TS,電聯車系統,TramSystem,車門系統,滑台座異常,滑台座,組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,滑台座,鏽蝕
TS,電聯車系統,TramSystem,車門系統,滑台座異常,密封墊圈,組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,固定螺絲,組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,軸承螺栓 ,組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,滾針軸承(原廠),組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,滾針軸承(原廠),鏽蝕
TS,電聯車系統,TramSystem,車門系統,滑台座異常,滾針軸承(新),組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,滾針軸承(新),鏽蝕
TS,電聯車系統,TramSystem,車門系統,滑台座異常,旋轉臂 (左),組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,旋轉臂(右),組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,軸向盤,組件故障
TS,電聯車系統,TramSystem,車門系統,滑台座異常,滾針止推軸承,鏽蝕
TS,電聯車系統,TramSystem,車門系統,滑台座異常,滾針止推軸承,組件故障
TS,電聯車系統,TramSystem,車門系統,其他異常,第一道開門開關(車外),組件故障
TS,電聯車系統,TramSystem,車門系統,其他異常,無(查無故障),其他
TS,電聯車系統,TramSystem,車門系統,電氣控制元件異常,斷路器(ABB S201MT-Z1A),組件故障
TS,電聯車系統,TramSystem,車門系統,電氣控制元件異常,斷路器(ABB S201MT-B16A),組件故障
TS,電聯車系統,TramSystem,車門系統,電氣控制元件異常,薄型繼電器(Weidmueller MCZ R 24Vdc 1COTRAK),組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,其他,其他
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,其他,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,關節式聯結裝置與車間走道 1總成,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,上側護罩 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,空調風道 L,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,空調風道 R,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,空調風道 與外側折篷 聯接板 ,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,空調風道 與外側折篷 聯接板 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,空調風道鎖環 ,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,空調風道鎖環 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,空調風道鋁壓接固定片 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,內側折篷 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,上側鉸接式 關節式聯結裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,上側鉸接式 關節式聯結裝置 導向座 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,上側鉸接式 關節式聯結裝置 三角導桿 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,上側鉸接式 關節式聯結裝置 導桿支撐座 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,外側折篷 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,橡膠封條 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,鋁合金邊框 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,折篷 上隔板 (特殊織布) ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,折篷下隔板 (不鏽鋼) ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,轉盤 間隙封條 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,轉盤 ,其他
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,轉盤 ,異音
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,轉盤 ,鬆脫
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,轉盤 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,轉盤支撐滑塊,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,轉盤旋轉拘束 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,轉盤中央地板 固定裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,下側關節式聯結裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,下側關節式聯結裝置 軸承座 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,緊固件,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,緊固件,鬆脫
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,緊固件,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,接地系統,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,接地系統,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 1 (M1&M2間、M4&M5間)異常,轉盤鉸鍊,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,其他,其他
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,其他,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,關節式聯結裝置與車間走道 2總成,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,上側護罩 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,空調風道,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,空調風道 與外側折篷 聯接板 ,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,空調風道 與外側折篷 聯接板 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,空調風道鎖環 ,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,空調風道鎖環 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,空調風道鋁壓接固定片 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,內側折篷 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,上側俯仰式 關節式聯結裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,上側俯仰式 關節式聯結裝置 支架 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,上側俯仰式 關節式聯結裝置 軸承座 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,上側俯仰式 關節式聯結裝置 關節接頭,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,上側俯仰式 關節式聯結裝置 連桿(橫拉桿)  ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,外側折篷 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,橡膠封條 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,鋁合金邊框 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,折篷 上隔板 (特殊織布) ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,折篷下隔板 (不鏽鋼) ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,轉盤 間隙封條 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,轉盤 ,其他
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,轉盤 ,異音
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,轉盤 ,鬆脫
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,轉盤 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,轉盤支撐滑塊,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,轉盤旋轉拘束 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,轉盤中央地板 固定裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,下側關節式聯結裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,下側關節式聯結裝置 軸承座 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,緊固件,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,緊固件,鬆脫
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,緊固件,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,接地系統,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,接地系統,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 2 (M2&M3間)異常,轉盤鉸鍊,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,其他,其他
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,其他,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,關節式聯結裝置與車間走道 3 總成,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,上側護罩 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,空調風道,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,空調風道 與外側折篷 聯接板 ,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,空調風道 與外側折篷 聯接板 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,空調風道鎖環 ,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,空調風道鎖環 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,空調風道鋁壓接固定片 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,內側折篷 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,上側鉸接式 關節式聯結裝置,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,上側鉸接式 關節式聯結裝置 導向座 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,上側鉸接式 關節式聯結裝置 三角導桿 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,上側鉸接式 關節式聯結裝置 導桿支撐座 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,外側折篷 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,橡膠封條 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,鋁合金邊框 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,折篷 上隔板 (特殊織布) ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,折篷下隔板 (不鏽鋼) ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,轉盤 間隙封條 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,轉盤 ,其他
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,轉盤 ,異音
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,轉盤 ,鬆脫
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,轉盤 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,轉盤支撐滑塊,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,轉盤旋轉拘束 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,轉盤中央地板 固定裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,下側關節式聯結裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,下側關節式聯結裝置 軸承座 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,緊固件,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,緊固件,鬆脫
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,緊固件,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,接地系統 ,遺失
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,接地系統 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,關節式聯結裝置與車間走道 3 (M3&M4間)異常,轉盤鉸鍊,組件故障
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,其他,其他
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,其他,組件故障
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,車端/車間電氣聯結裝置總成,組件故障
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,車端聯結裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,緊固件,遺失
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,緊固件,鬆脫
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,緊固件,組件故障
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,橡膠元件,組件故障
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,橡膠元件,遺失
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,機構件,組件故障
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,電氣元件,組件故障
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,電氣元件,遺失
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,軸承類,組件故障
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,軸承類,異音
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,軸承類,鏽蝕
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,接地系統 ,遺失
TS,電聯車系統,Tram System,車間連結系統,車端/車間電氣聯結裝置異常,接地系統 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,其他,其他
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,其他,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,聯結器總成,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,緊固件,遺失
